label,text
2,"[original]어제 오후 열린 세종시 정부청사 개청식에 올해 이전하는 6개 부처 가운데 4개 부처 장관이 서울 일정 때문에 참석하지 못했다. 김황식 국무총리는 근무 여건이나 주변 시설이 미흡하지만 긍지를 갖고 업무에 최선을 다해 달라고 당부했지만 총리나 세종시에서 일을 해야 하는 공무원 모두 씁쓸함을 감추지 못했다. 세종시로 이전하는 정부 부처는 올해 총리실, 기획재정부, 국토해양부 등 6개 부처를 시작으로 2014년까지 16개 부처, 청, 위원회 등이 더 간다. 20개 소속 기관과 16개 국책연구기관도 추가된다. 이런 계획 아래 세종청사 시대가 본격 개막했음에도 불구하고 어수선한 상황이 한두 가지가 아니다. 회의 참석을 위해 장ㆍ차관과 실무자들은 서울과 세종시를 오갈 수밖에 없다. 어제 개청식에 기재부 장ㆍ차관이 모두 빠진 것은 예산안 협의차 국회에 불려갔기 때문이었다. 세종시로 내려온 공무원들 주거와 식사 불편은 예상보다 더 심각하다. 기존 주거지에서 출퇴근하는 2000여 명은 전용 버스가 부족하고, 인근 기차역에서 청사 간 셔틀버스 운행도 원활하지 않다. 1990년 통일 후 6개 부처를 본에 두고, 10개 부처를 베를린으로 옮긴 독일은 600㎞ 떨어진 두 도시를 오가며 부처 간 정책 조정, 정부와 의회 간 의사 소통에 문제를 노출해 연방부처 분할 배치 무효화 움직임도 일고 있다. 1960년 수도를 리우에서 신행정도시 브라질리아로 옮긴 브라질도 만족스러운 결과를 못 얻고 있다. 한국도 서울청사ㆍ세종시ㆍ과천 등 행정부 청사가 세 집 살림을 하고 청와대,국회와 떨어져 있어 회의 때마다 불려오는 비효율을 계속 감당하긴 어려울 것이다. 대선 공약으로 잘못 끼운 단추를 언젠가는 바로잡을 방안을 마련해야 옳다. 일단 이전을 시작했으니 행정안전부는 공무원 업무와 주거 불편을 최소화하도록 서둘러 지원하기 바란다. 국회는 의사 일정과 운영을 예측 가능하도록 해 행정 비요율을 줄일 수 있도록 해줘야 한다. 회의마다 기관장 출석을 고집하고, 해당 공무원들을 마냥 대기하도록 하거나 허탕치도록 하는 일은 삼가야 한다.[/original][summary]어제 열린 세종시의 정부청사 개청식에 4개 기관의 장관이 다른 일정으로 참석하지 못하는 등 어수선한 상황이 이어지고 있지만, 행정안전부는 공무원 업무와 주거 불편을 최소화하도록 해 행정 비요율을 줄일 수 있도록 해 행정 비효율을 줄일 수 있도록 지원해야 한다.[/summary]"
2,"[original]국회 기획재정위에서 처리하려는 2013년 세법 개정안에 당초 포함돼 있지 않던 이런저런 세수 확충 방안이 추가되고 있다. 새누리당은 박근혜 대통령 당선인의 대선 공약 이행을 위한 재원 조달에 안간힘이고, 민주통합당은 부자 증세를 관철하기 위해 줄다리기를 하고 있다. 잠정합의 단계이지만 우선 고액 근로소득자의 비과세ㆍ감면(소득공제) 상한선을 2500만원으로 신설해 약 1000억원의 세수를 늘리려 한다. 개인사업자도 소득세 최저한세율을 45%(결정세액 기준 3000만원 초과)와 35%(3000만원 이하)로 적용하려 한다. 금융소득종합과세 기준 금액도 현행 4000만원에서 2500만원으로 낮추자는 안(案)이다. 이럴 경우 종래보다 5만여 명가량의 신고 대상자가 추가로 늘어난다. 그동안 유예해왔던 기업 보유 비업무용 땅에 대한 양도세 중과(세율 52%)는 내년부터 원래대로 환원된다. 기업 보유 부동산의 3분의 1가량을 비업무용으로 볼 때 매각 시 수조원의 세금이 늘어난다. 과표 1000억원 초과 대기업의 최저한세율은 현행 14%에서 16%로 높이기로 했다. 여기서도 연간 3000억원 정도 법인세 확충을 기대한다. 박 당선인의 복지 공약에 필요한 재원은 5년간 131조4000억원으로 연간 26조3000억원씩 필요하다. 박 당선인 측은 예산 절감과 세출 구조조정 등으로 필요 재원의 60%를 확보하고, 40%는 세제 개편과 기타 재정수입을 늘려 조달하겠다고 했다. 새누리당이 이번 세법 개정에 비과세ㆍ감면을 줄이는 간접 증세 방안에 주력하는 것은 일단 직접 증세를 미뤄둔 채 최대한 세수를 늘리려는 의도다. 하지만 이런 땜질식 접근으로 1년간 더 거둘 수 있는 세금은 기껏해야 6000억원 수준이다. 공약 이행에 필요한 한 해 26조원에 비하면 이런 찔끔 세법 개정은 호박에 침주기밖에 안된다. 372조원(GDP의 24%)으로 추정한 지하경제 가운데 6% 정도를 양성화해 연간 1조6000억원의 세수를 늘리겠다는 공약도 강도 높게 실행하기 바란다. 한 해 3조3000억원을 재정에서 투입해줘야 하는 공무원ㆍ군인연금만 개혁해도 지출 부담을 크게 줄일 수 있다. 매년 세법을 뜯어고쳐 조달하는 재원으로는 한계가 있다. 박근혜정부 공식 출범 후 세입-세출에 관한 큰 그림을 다시 짜서 국민 앞에 세법 개정안을 포함해 재정지출 로드맵을 제시하는 게 순리라고 본다.[/original][summary]2013년 세법 개정안에 세수 확충 방안이 추가되고 있는데, 고액 근로소득자의 비과세·감면 상한선을 2500만원으로 신설해 약 1000억원의 세수를 늘리려고 하는 박근혜 대통령 당선인의 대선 공약 이행을 위한 재원 조달에 안간힘이고, 민주통합당은 부자 증세를 관철하기 위해 줄다리기를 하고 있다.[/summary]"
2,"[original]국제신용평가회사인 무디스가 우리나라 신용등급을 A1에서 Aa3로 한 단계 올렸다. 지금까지 무디스가 한국에 매긴 등급으로는 가장 높은 것이다. 이로써 우리는 대외 신인도에서 중국ㆍ일본ㆍ사우디아라비아ㆍ대만과 어깨를 나란히 하게 됐다. 외환위기 때 한국의 신용등급을 투기등급으로 후려쳤던 신용평가사들이 글로벌 금융위기를 거치면서 한국 경제의 위기 대응력을 높게 평가하고 있는 것은 고무적이다. 국가신용등급에 관한 한 한국은 이제 가장 안전한 투자처로 꼽히던 일본을 따라잡았다. 세계 3대 신용평가사 중 하나인 피치는 한국과 일본에 같은 등급(A+)을 주면서도 등급 전망에서는 한국(긍정적)을 일본(부정적)보다 높게 평가하고 있다. 스탠더드앤드푸어스(S&P)는 아직도 한국의 등급(A)을 일본(AA-)보다 낮게 매기고 있다. 그러나 국내총생산(GDP) 대비 국가채무 비율이 33%에 불과한 한국의 신용등급이 부채비율 230%의 일본을 제치는 것은 시간 문제다. 하지만 한국의 신용등급이 최고단계(AAA 또는 Aaa)에 이르려면 아직 갈 길이 멀다. 무디스 등급으로는 3단계, 피치와 S&P 등급으로는 4~5단계를 더 올라가야 한다. 한 계단씩 꾸준히 등급을 올리려면 글로벌 금융위기와 같은 쓰나미에도 꿋꿋이 버틸 수 있을 정도로 경제 각 부문의 체질을 튼튼히 해야 한다. 특히 재정건전성을 확고히 지키는 게 필수적이다. 어제 무디스가 한국의 신용등급을 상향 조정한 이유로 재정 건전성을 첫손으로 꼽은 것은 시사하는 바가 크다. 이탈리아나 스페인 같은 재정 위기국은 말할 것도 없고 미국, 영국, 프랑스, 일본 같은 선진국들도 눈덩이처럼 불어난 재정적자와 국가채무 때문에 신용등급이나 등급 전망이 떨어지고 있는 마당이다. 기축통화나 글로벌 금융허브를 갖지 못한 우리로서는 재정 건전성이 국가신용등급을 지키는 최후 보루가 될 수밖에 없다. 우리가 외환위기 때 뼈저리게 경험한 것처럼 국가신용등급이 떨어지면 정부와 공기업은 물론 금융기관과 일반 기업의 자본조달 비용은 높아지고 대외 경쟁력은 떨어진다. 그런 악순환을 막으려면 재정 건전성은 꼭 지켜야 한다. 불과 5년 전만 해도 GDP 대비 국가채무 비율이 우리와 비슷했던 스페인이 급격하게 위기를 맞았듯이 재정건전성이 무너지는 건 한순간이다. 그런 맥락에서 효과가 의심스러운 추경 편성에는 신중해야 한다.[/original][summary]국제신용평가회사인 무디스가 우리나라 신용등급을 Aa3로 한 단계 상승시키며 한국의 신용등급이 최고단계(AAA 또는 Aaa)에 이르려면 신용등급이 최고단계, 피치와 S & P 에 이르기 위해서는 신용등급을 상향 조정한 이유로 재정 건전성을 첫손으로 꼽은 것은 시사하는 바가 크다.[/summary]"
2,"[original]박근혜 대통령이 장성택 처형 이후 북한 정세에 대해 어제 무모한 도발과 같은 돌발 사태도 배제할 수 없다고 밝히고 철저한 대비를 당부했다. 또 박 대통령은 긴급 외교안보관계장관회의에서 국가안전보장회의(NSC)와 국가안보실 기능을 보강하는 방안을 지시했다. 상설 NSC 사무조직을 설치해 장성택 처형 후 급격하게 달라지는 한반도 정세에 능동적으로 대처하길 주문한 것이다. 김정은 북한 국방위 제1위원장은 최근 빈번한 공개활동을 통해 정권이 안정돼 있다는 사실을 과시하려 하고 있다. 하지만 외부 진단은 냉정하다. 대규모 숙청으로 내부 동요나 소요 사태가 촉발될 가능성도 배제하기 힘들다. 향후 북한 정세는 어떤 방향으로 진행될지 알 수 없는 상황이다. 존 케리 미국 국무장관도 장성택 처형을 두고 북한 불안정과 위험을 보여주는 불길한 징조라고 진단했다. 미국, 중국을 비롯한 주변국 움직임도 긴박하다. 케리 장관은 15일 왕이 중국 외교부장과 통화한 뒤 한반도 문제와 관련해 중국과 보다 협력적으로 접근하고 있다고 했다. 미국과 중국이 북한 리더십 문제까지 논의하는 것은 이례적이다. 북한 문제는 한반도뿐 아니라 동북아시아 전체 역학구도와 연계된 사안인 만큼 미ㆍ중ㆍ일 등 주변국과 소통ㆍ협력을 강화해야 한다. 중국과 일본도 미국의 대통령 직속 자문기구인 NSC를 본떠 최근 비슷한 외교ㆍ안보 총괄조직을 신설하기로 했다. 이런 상황 변화에 맞춰 우리도 NSC를 강화하는 것은 바람직한 대응이다. 이미 국방부는 위기관리 TF를 운영하면서 대북 정보 감시에 총력을 기울이고 있다고 한다. 북한 정세가 예측하기 힘든 상황인 만큼 단기적으로는 민ㆍ관ㆍ군의 경계태세에 한 치의 흐트러짐도 있어선 안 된다. 또 불안정한 북한을 자극하지 않도록 냉정하고 차분하게 대응이 이뤄져야 한다. 군 당국은 북한 급변사태 대비계획인 개념계획 5029에서 보완해야 할 사항이 없는지도 꼼꼼히 챙겨야 할 것이다.[/original][summary]장성택 처형 이후 북한 정세에 대해 어제 무모한 도발과 같은 돌발 사태도 배제할 수 없다고 밝히고 철저한 대비를 당부한 가운데, 상설 국가안전보장회의 사무조직을 설치해 장성택 처형 후 급격하게 달라지는 한반도 정세에 능동적으로 대처하길 주문한 것이다.[/summary]"
2,"[original]오는 19일 대통령 선거와 함께 치러질 서울시교육감 재선거를 앞두고 보수 성향 단체들이 문용린 후보를 제외한 나머지 보수 후보 3명에 대해 사퇴를 촉구하고 나섰다. 현재 서울시교육감 선거는 진보 진영 단일후보인 이수호 후보와 보수 진영 후보 4명이 맞붙는 구도로 진행되고 있다. 이수호 후보는 최근 여론조사에 따르면 지지율 21.6%로 보수 진영 단일후보라고 주장하는 문용린 후보(20.5%)를 오차범위 내에서 앞서고 있다. 보수 진영 후보 4명 지지율을 합치면 38.2%로 우세하지만 후보 난립으로 진보 진영에 유리한 구도가 형성되고 있다. 이는 곽노현 전 서울시교육감이 당선된 2010년 선거와 유사하다. 그때도 보수 진영 후보들은 65%를 얻고도 34%를 얻은 좌파 단일후보에게 졌다. 이 후보와 문 후보는 학생인권조례와 자사고ㆍ특목고 설치, 고교선택제, 학력평가 방식 등을 놓고 판이한 정책을 예고하고 있다. 어느 후보가 당선되느냐에 따라 서울시 교육정책 앞날은 크게 달라질 수밖에 없다. 그런데도 선거를 불과 일주일가량 앞둔 지금까지 보수 후보 난립으로 유권자 뜻이 분산되고 있다. 문 후보는 좋은교육감추대시민회의와 교육계 원로 등에 의해 우파 진영 단일후보로 추대됐다고 주장하지만 다른 후보들이 그 대표성을 인정하지 않고 있다. 오히려 어떤 후보는 보수단체에서 사퇴 위협 전화를 받았다고 주장해 혼탁 선거에 대한 염려를 키우고 있다. 민주주의 선거에서 특정 후보에게 사퇴하도록 위협하거나 강요하는 일은 바람직하지 않다. 다만 유권자들이 한 표를 행사하는 이유는 어떤 인물을 선택하려는 목적도 있지만 특정한 교육정책을 선택하기 위한 목적이 더 크다. 보수적인 교육정책을 희망하는 유권자가 많은데도 그 반대편 후보가 당선된다면 이는 올바른 민의 수렴이라고 보기 힘들다. 곽노현 전 교육감 정책들이 현 대행체제에서 다수 폐기처분되면서 학교 현장이 혼란을 겪고 있다. 이번 재선거에서 그런 혼란상이 되풀이돼선 안 된다. 민의 왜곡을 막기 위해 후보들 스스로 어떤 선택이 유권자 뜻을 서울시 교육정책에 가장 잘 반영할 수 있는 길인지 고민해야 할 것이다. 길게 보아 교육감을 임명제로 환원하든지, 지자체장과 러닝메이트로 선출하든지 개선 방안을 마련해야 한다.[/original][summary]19일 시행되는 대통령 선거와 서울시교육감 재선거를 앞두고 보수 성향 단체들이 문용린 후보를 제외한 나머지 보수 후보 3명에 대해 사퇴를 촉구한 것은 선거를 불과 일주일가량 앞둔 지금까지 보수단체에서 사퇴 위협하거나 강요하는 일은 바람직하지 않으며, 곽노현 전 교육감 선거의 왜곡이 되풀이돼선 안된다.[/summary]"
2,"[original]대한변협이 서울시 세빛둥둥섬 조성 사업을 대표적인 지자체 세금 낭비 사례로 보고 검찰에 수사를 의뢰했다. 용인시 경전철 사업에 대해서는 주민감사를 청구하기로 했다. 변협은 비슷하게 지자체 재정을 파탄낸 태백 오투리조트, 평창 알펜시아도 추가로 따져볼 계획이라고 한다. 변협이 변호사법 위반 사건을 제외한 공익적 사안에 대해 직접 수사를 의뢰한 것은 처음이다. 지난해 8월 지자체 세금낭비조사특위를 구성했는데 조사를 한 뒤 지방자치법 제16조 등에 따라 주민감사청구와 주민소송에 나선 것이다. 조사특위는 대검찰청 중앙수사부장을 지낸 박영수 변호사가 위원장을 맡아 나선 만큼 공신력도 충분했다. 세빛둥둥섬은 사업비 1390억원을 투자하고도 아직 개장조차 못한 명백한 실패 사례인 데다 서울시라는 점에서 첫 대상이 됐다. 시의회 동의 절차 미이행, 총사업비 변경 승인 등에 여러 문제가 있었다는데, 오세훈 전 서울시장을 비롯해 관계자에 대한 수사를 해보면 시시비비가 가려질 것이다. 용인 경전철은 10년간 1조32억원을 투입해 완공해 놓고도 3년째 개통조차 못하고 있다. 용인시는 법정 다툼 끝에 시행자에게 손해배상금 7787억원을 물어줘야 하고, 앞으로 30년간 추정되는 적자 2조5000억원도 부담해야 한다니 한심하다. 동계올림픽 시설로 조성한 알펜시아리조트 때문에 강원도가 2016년까지 갚아야 할 빚은 1조215억원에 달한다. 재정자립도 30%에 못 미치는 강원도로서는 지방채 발행에 보증을 선 중앙정부 도움 없이는 모라토리엄을 선언해야 할 상황이다. 인천시도 세계도시축전, 월미은하레일 등 예산낭비 사업과 송도 영종 청라 등 개발사업 후폭풍이 거세 안상수 전 시장에 대한 비판이 만만치 않다. 인천시 자체 부채만 3조원을 넘어 광역자치단체 중 유일하게 예산 대비 부채비율이 40%를 웃돈다. 산하 인천개발공사 부채는 7조원을 넘는다. 전임 단체장을 포함해 강원도와 인천시를 거덜낸 책임이 누구에게 있는지 규명한 뒤 조치해야 한다. 민선 지자체장들은 무작정 개발사업을 벌여 성공하면 치적으로 내세우고, 실패해도 임기 후에나 재정 파탄 같은 문제가 드러나 책임 추궁을 전혀 당하지 않았다. 이런 구조가 단체장의 오판과 무리수를 유도한 것이다. 현행 지방자치법은 해당 사업으로 직접 피해를 본 주민에게만 주민소송 자격을 인정하고, 소송 대상은 지자체장으로 한정하고 있다. 소송 내용도 공금 지출이나 재산 취득ㆍ관리처분 등으로 제한하고 있는데 범위를 더 넓혀줘야 한다. 주민이나 지역 단체가 직접 지자체 예산 낭비와 개발사업 실패를 따져보고 징계를 요구할 수 있도록 길을 더 넓혀줘야 한다. 이번에는 법률가 단체인 변협이 공익적 책임을 위해 나섰지만 지역 사정을 아는 풀뿌리 시민단체가 상시 점검한다면 더 효율적인 견제를 할 수 있을 것이다.[/original][summary]대한변협이 서울시 세빛둥둥섬 조성 사업을 대표적인 지자체 세금 낭비 사례로 보고 검찰에 수사를 의뢰했는데, 주민감사청구와 주민소송에 나선 만큼 해당 시시비비가 가려질 것이다.[/summary]"
2,"[original]박근혜 대통령이 G20 정상회담 참석 후 베트남을 처음 국빈 방문하면서 세일즈 외교 시동을 걸었다. 취임 후 미국 중국 러시아에 이어 네 번째 방문국으로 베트남을 고른 것은 큰 비중을 두었다는 의미다. 박 대통령이 지적한 대로 베트남, 인도네시아, 필리핀 등 이른바 VIP 경제권은 원아시아로 향하는 한국의 전략적 요충지이다. 베트남은 삼성전자의 휴대폰 공장이 제1의 수출기업일 정도로 한국과 경협 관계가 밀접하고 이번에 원전 5, 6기 수주를 굳힌다는 의미가 있다. 베트남 원전 건설에서 러시아, 일본이 한국보다 한 발 앞서 수주한 실적이 있지만 100억달러에 달하는 5, 6기는 이번 박 대통령 순방으로 한국의 수의계약이 유력하다. 아울러 융깟 석유비축사업, 베트남 남북 화력발전소 건설사업, 베트남 과학기술연구원 등의 사업을 함께 벌이기로 했다. 한ㆍ베트남 자유무역협정(FTA)을 내년 중 체결하기로 어제 쯔엉떤상 국가주석과의 정상회담에서 확약하기도 했다. 한국과 베트남의 교역규모는 지난해 216억달러로 2년 만에 두 배 넘게 급성장했다. 베트남은 이미 우리 기업들의 주요 생산기지이자 6대 수출국이다. 여기에다 한국 유ㆍ무상원조의 20% 이상이 베트남으로 향하고 있다. 그럼에도 갈 길이 멀다. 중국, 일본 등 원조공여국들이 한 해 베트남에 쏟아붓는 공적개발원조(ODA) 규모만 40억달러가 훨씬 넘지만 우리는 고작 2억달러 수준이다. 베트남과 같은 전략적 위치에 있는 개발도상국에 대한 유ㆍ무상 원조 규모를 획기적으로 늘려야 한다. 박 대통령의 세일즈 외교는 일본의 아베 신조 총리에 비해 약간 템포가 늦은 감이 있다. 취임 7개월이 다 되도록 베트남 한 나라에 국한되지만 아베는 동남아 여러 나라와 동유럽, 터키 등을 휘젓고 다니며 원전, 건설프로젝트 사업을 따냈다. 21세기 들어 대통령의 세일즈 외교가 날로 중요해지고 있다. 전임 이명박 대통령의 경우도 아랍에미리트 원전 건설 200억달러를 프랑스, 러시아, 일본을 제치고 따냈다. 또한 인도네시아에 T-50 고등훈련기, 잠수함 수출을 성사시켰다. 향후 사우디 등 6개국 원전 입찰 경쟁은 물론 각종 사회간접자본(SOC) 건설과 방위산업, 자원개발 분야에서 얼마나 성과를 내느냐에 따라 세일즈 외교의 성패가 판가름 날 것이다.[/original][summary]박근혜 대통령이 G20 정상회담 참석 후, 삼성전자의 휴대폰 공장이 제1의 수출기업일 정도로 한국과 경협 관계가 밀접해졌고, 수주한 실적이 있지만 100억달러에 달하는 5,6기 수주를 굳힌다는 의미가 있는 베트남의 교역 세일즈 외교가 날로 중요해지고 있다.[/summary]"
2,"[original]우리나라 여성의 대학 진학률은 경제협력개발기구(OECD) 국가 중 최고 수준인데도 경제활동 참가율은 남성(73.3%)보다 크게 낮은 49.9%라고 한다. 여성 임금은 남성 대비 68%에 불과하고 임시직 비율도 남성에 비해 두 배였다. 여성가족부와 통계청이 내놓은 2013 통계로 보는 여성의 삶에서 드러난 한국 여성 현주소다. 여성의 경제활동 참여율이 떨어지는 가장 큰 이유는 결혼과 임신ㆍ출산 과정에서 일을 그만두는 경력 단절 비율이 워낙 높은 탓이다. 최고 의사결정층으로 진입을 막는 유리천장 역시 엄존한다. 전체 공무원 중 여성이 42.7%지만 4급 이상 고위공무원 중 여성 비율은 7.3%에 불과하다. 국내 기업 신입사원 중 여성 비율은 40%지만 여성 임원은 2%로 아시아 국가 중 최하위다. 최근 전 세계 국가와 기업들은 여성을 경제활동에 참여시켜 성장률과 생산성을 끌어올리려 안간힘을 쓰고 있다. 유럽연합(EU)은 유럽 상장기업들에 대해 이사진 40% 이상을 여성으로 채우는 법안을 내놓았다. 노르웨이 프랑스 호주 스페인 등은 여성 임원 강제 할당제를 이미 시행 중이다. 박근혜 대통령은 지난 대선 때 공공부문에서 여성 고위직 비율을 대폭 늘리겠다고 약속했고 새누리당도 여성 국회의원 비율을 30%로 늘리겠다고 했으나 이후 감감무소식이다. 지금 우리나라는 합계출산율이 세계 최저 수준(1.30명)으로 10년 후면 젊은이 2명이 노인 1명을 부양해야 한다. 저성장 덫에서 벗어나 소득 4만달러 국가로 재도약하기 위해서는 공공ㆍ민간할 것 없이 여성 임원 강제 할당제 등 획기적인 정책과 제도를 속도감 있게 추진해야 한다.[/original][summary]우리나라 여성의 대학 진학률은 경제협력개발기구(OECD) 국가 중 최고 수준인데 비해 두 배로, 여성 임금은 남성 대비 68%에 불과하고 임시직 비율도 남성에 비해 두 배로 높은데, 여성의 경제활동 참여율이 떨어지는 가장 큰 이유는 결혼과 임신?출산 과정에서 일을 그만두는 경력 단절 비율이 워낙 높은 탓으로, 여성 임원 강제 할당제 등 획기적인 정책과 제도를 속도감 있게 추진해야 할 것이다.[/summary]"
2,"[original]지난달 수출은 460억달러로 작년 같은 달보다 11.8% 늘었다. 11개월 만에 보는 두 자릿수 증가율이다. 하지만 기뻐하기에는 너무 이르다. 유럽 재정위기로 수출이 급감했던 작년 1월과 비교한 수치만 보면 오판하기 십상이다. 올해 1월은 설이 끼어있던 작년 1월보다 통관 일수가 이틀 많았다. 하루 평균 수출은 2.5% 늘어나는 데 그쳤다. 하루 평균 수입액이 전년 동월 대비 4.7%나 줄어 무역수지는 8억7400만달러 흑자를 내긴 했지만 흑자 폭은 작년 11월 44억달러에서 12월 19억달러로 줄어들더니 지난달 다시 반토막 났다. 이런 추세라면 2월 이후 흑자 지속을 장담하기 어렵다. 아직 원화 강세로 수출 물량까지 줄어드는 단계는 아니지만 수출기업 채산성은 이미 악화되고 있다. 대기업은 달러당 1050원까지 버틸 수 있다지만 중소기업은 1100원 아래서는 이익을 내기 어렵다. 엔저로 활개치는 일본 기업들과는 대조적이다. 지난달 미국, 아세안, 중국으로 가는 수출이 16~21% 늘어난 것은 좋은 조짐이다. 하지만 세계 경제 회복의 싹은 아주 미약하다. 아직 미국 재정절벽과 유럽 재정위기가 해소되지 않은 데다 각국이 통화가치를 경쟁적으로 떨어뜨리는 환율전쟁 위험도 커 기류가 급변할 수 있다. 한국은행은 올해 상반기 수출과 수입이 각각 0.5%, 0.7% 늘어나는 데 그칠 것으로 보고 있다. 하반기 수출입 증가율은 각각 8% 안팎으로 회복되리라고 하지만 불확실성은 매우 크다. 지금 잘 나가는 무선통신, 자동차, 석유화학 제품 수출도 글로벌 경기 변동에 따라 민감하게 영향을 받을 것이다. 수출시장 곳곳에 도사리고 있는 암초에 대비하면서 무역수지를 안정적으로 관리하는 데 최선을 다해야 할 때다.[/original][summary]미국과 아세안, 중국으로 가는 수출이 16~21% 늘어난 것은 좋은 조짐이지만, 아직 미국과는 대조적으로 감소하는 환율전쟁 위험도 커 기류가 회복되리라고 하지만, 지금 잘 나가는 무선통신, 자동차, 석유화학 제품 수출도 글로벌 경기 변동에 대비하면서 무역수지를 안정적으로 관리하는 데 최선을 다해야 할 때다.[/summary]"
2,"[original]엊그제 기획재정부 발표를 보면 금융위원회 산하 9개 금융공기업 직원의 지난해 평균 연봉이 8700만원에 달했다고 한다. 지난 1분기에만 영업이익 8조7800억원을 낸 삼성전자 평균 연봉보다 24% 더 많다. 신한ㆍ기업은행 등에 비해 1500만원 정도 많다. 한국거래소와 예탁결제원은 평균 연봉이 1억원을 넘었다. 한국정책금융공사 등 7개 기관장 연봉은 3억~5억원을 웃돈다. 금융공기업들은 대체로 정부가 독점적 지위와 역할을 줘서 수수료 수입 등으로 이익을 내는 곳들이다. 영업을 할 필요도 없거니와 업무 자체가 평이하고 기계적이어서 고도의 전문성도 필요 없다. 거래소 등 증권 유관기관만 해도 수수료로 먹고산다. 시장에 따라 실적이 연동된다. 시장이 안 좋았던 지난해 거래소는 순이익이 반 토막 났고 코스콤과 예탁원도 순이익이 각각 35%, 24% 줄었다. 정책금융공사는 2000억원 넘는 적자를 냈다. 그런데도 실적과 무관하게 연봉은 계속 올라간다. 최고경영자(CEO)들이 낙하산으로 내려오면서 강성 노조와 짜고 급여부터 올리기 일쑤다. 옥상옥(屋上屋)으로 분화한 금융공기업들은 규제만 양산할 뿐 전산시스템과 인터넷 발달로 존재 이유가 의문시되는 곳도 많다. 이명박정부 초기 금융공기업 임금이 너무 많다고 해서 초임부터 20~30% 삭감했다. 그런데 정권 중반기부터 다시 올려버렸다. 신입사원 연봉은 2년간 30% 이상 올랐고 기관장ㆍ감사들 연봉도 수억 원대로 튀었다. 금융공기업들은 정시 출퇴근에 업무강도도 약하다. 단순 업무를 반복하고 글로벌 경쟁을 하는 것도 아닌데 고임금을 주고 머리 좋은 인재를 배치하는 것은 국가적으로도 손해다. 특히 금융공기업의 높은 임금이 자연계 기피 현상을 부채질하고 위화감을 조장해선 안 된다. 역대 정권마다 공기업 개혁을 외쳤지만 끝나고 나면 도로아미타불이다. 정치권ㆍ관료ㆍ공기업 간 공생의 틀은 그만큼 뿌리 깊다. 박근혜정부는 다시는 요요현상이 일어나지 않도록 제대로 개혁해야 한다. 금융공기업과 공공기관 역할을 세밀히 살펴 불필요한 곳은 먼저 통폐합해야 한다. 엄정한 경영평가 시스템을 만들어 실적과 임직원 보수를 연동시키는 방안도 생각해봄 직하다.[/original][summary]금융위원회 산하 9개 금융공기업 직원의 지난해 평균 연봉이 삼성전자보다 24%더 많은데, 고임금을 주고 머리 좋은 인재를 배치하는 것은 국가적으로도 손해이고 나면 도로아미타불이다.[/summary]"
2,"[original]박근혜 새누리당 대선후보를 두고 생식기만 여성이지 여성으로서의 역할을 한 건 없다는 한 황상민 연세대 교수의 발언이 논란이다. 발언의 저질스러움은 논외로 해도 결혼과 양육을 안 해 본 여성은 여성성이 없다거나 여성 대통령 후보로 자임할 수 없다는 논리도 저열하다. 역대 남성 후보에게 그런 질문을 한 적도 없거니와 발언자가 세칭 일류대 교수라니 부끄럽다. 여성에 대한 시각과 정책을 보면 그 사회가 문명화된 사회냐, 미개한 사회냐가 드러난다고 한다. 정보통신기술 발달과 글로벌 경제통합으로 여성의 사회 진출 확대와 여성 인력의 활용은 피할 수 없는 추세다. 2009년 미국에서는 일자리의 절반을 여성이 차지했다. 1950년대 미국 남자들 중 5%가 무직이었지만 지금은 20%가 무직이다. OECD 34개국 중 27개국에서 여성 대졸자 비율이 남성보다 높다. 독일의 메르켈 총리, 남미의 여러 여성 총리를 보더라도 정치지도자를 성별로 구분하는 사고는 시대착오적이다. 디지털시대에는 여성이 특유의 섬세함과 조화력 등의 자질 때문에 남성보다 사회적 역량을 더 발휘하는 게 세계적 추세다. 그러나 한국은 양성평등에 관한 한 동아시아권에서도 일본과 꼴찌를 다투는 처지다. 남성 임금 대비 여성 임금 비율(52%), 국회의원 수(14.7%), 기업 이사회 내 여성비율(1%) 등 각종 지표에서 최하위권이다. 종업원 1000명 이상 대기업에서 여성 임원이 한 명도 없는 경우가 63.5%이고, 글로벌 기업을 자처하는 삼성전자와 현대차의 여성 임원 비율도 1.36%, 0.28%에 불과하다. 상황이 이런데도 남녀 불문하고 대선후보 3인의 여성 정책은 거의 없다시피 하고 실천 의지도 박약해 보인다. 박근혜 후보는 정부 고위직 중 여성의 비중을 40% 이상으로, 문재인 후보는 공공 부문 여성 비정규직의 정규직 전환 확대 외에 구체적 공약이 없다. 안철수 후보는 그마저도 없다. 영국의 토니 블레어 총리는 여성 장관 비중을 40%까지 늘렸다. 미첼레 바첼레트 전 칠레 대통령은 전국에 3500개의 보육시설을 설치해 여성들을 양육에서 해방시킴으로써 높은 경제성장을 달성했다.[/original][summary]박근혜 새누리당 대선후보를 두고 생식기만 여성이지 여성으로서의 역할을 한 건 없다는 황상민 연세대 교수의 발언이 논란이다는 발언의 저질스러움은 논외로 해도 결혼과 양육을 안 해 본 여성은 여성성이 없다고 하는 의구심이 든다.[/summary]"
